0.4006102,0.87690496,-7.9419453E-07,0.31428134,0.7798256,-0.0049095424,0.24988897,0.6617764,-0.018581811,0.18793295,0.58036083,-0.0312853,0.1276016,0.56381965,-0.042851932,0.35305315,0.49889958,-0.0155820055,0.33394456,0.48908365,-0.002483763,0.3302035,0.55397236,0.0012898886,0.33389023,0.60155773,-0.00054666103,0.41026524,0.49621695,-0.015533108,0.38391227,0.5051019,0.0065497174,0.37643057,0.56033295,0.009202793,0.38241434,0.60473853,0.00065260567,0.45689476,0.5341408,-0.010801265,0.42404723,0.5297476,0.0115171345,0.41514716,0.5780374,0.019325808,0.41684252,0.6303014,0.014312464,0.49220863,0.579485,-0.0062760003,0.47398883,0.5384713,0.012599621,0.46250424,0.5681355,0.030256487,0.45802486,0.6074391,0.038418785,right
0.39447212,0.8775884,-5.8303533E-07,0.31420383,0.779347,-0.00076173065,0.24916744,0.6661508,-0.011413125,0.18513802,0.58301204,-0.021526773,0.12723058,0.5728674,-0.029999092,0.3527961,0.5005759,-0.009173655,0.33517525,0.49128562,0.010124909,0.33178592,0.5577535,0.020355098,0.334293,0.60852844,0.022795185,0.40782964,0.500401,-0.0080104275,0.38625935,0.50473076,0.02044993,0.3774212,0.5582325,0.026176179,0.38115484,0.60129887,0.018892242,0.45297432,0.538766,-0.0014907445,0.42602777,0.5347064,0.027486322,0.41527674,0.57854813,0.0351851,0.41368943,0.6273175,0.028694158,0.48771012,0.5835404,0.0051820986,0.4728136,0.5475294,0.030235486,0.46192425,0.5800579,0.048013162,0.45769736,0.6222085,0.055061836,right
0.3945303,0.8799272,-5.9239636E-07,0.31339732,0.78000534,-0.00013353447,0.24789512,0.66562027,-0.009932604,0.18379833,0.5823864,-0.01922977,0.12572488,0.5715854,-0.027022805,0.35238224,0.4999358,-0.0069209756,0.33330712,0.49384594,0.013879845,0.33103192,0.5609658,0.02439379,0.3344849,0.61117685,0.026997441,0.40796283,0.49879968,-0.0059755184,0.38398218,0.5118495,0.02429656,0.376399,0.5647022,0.029267566,0.3809983,0.6065527,0.021180427,0.45371664,0.53749645,0.00043554988,0.4230267,0.54049736,0.030125014,0.4134667,0.58541226,0.03630592,0.41287988,0.6348364,0.028781354,0.48941433,0.5828235,0.0071286703,0.47417983,0.54668945,0.032409385,0.46234602,0.5726342,0.04969584,0.45540094,0.61055374,0.056387234,right
0.39510858,0.8799864,-5.9170316E-07,0.31447634,0.7853016,-0.004748695,0.24949473,0.66967624,-0.015649268,0.18875118,0.58157337,-0.026075259,0.13140465,0.5717422,-0.034486122,0.34872925,0.5187723,-0.010590143,0.33939782,0.49620575,-0.00036849963,0.33570272,0.54148597,0.0046254466,0.33302227,0.58307827,0.0049581104,0.4045925,0.5119124,-0.0111726215,0.38929147,0.5067186,0.008933525,0.38026175,0.54868495,0.012298819,0.3775196,0.5872033,0.0058208676,0.45220965,0.53913355,-0.008314624,0.42657253,0.5281869,0.011164136,0.41718024,0.56787366,0.016645733,0.41258782,0.6131496,0.01165028,0.49029213,0.5775834,-0.0059177415,0.47456235,0.54106456,0.011537232,0.46227288,0.56547433,0.026337568,0.45322472,0.5991807,0.03302564,right
0.39748612,0.8914892,-5.439347E-07,0.31740344,0.7921276,-0.0032539128,0.252879,0.6732438,-0.013201986,0.19312643,0.5841802,-0.022484977,0.13720115,0.5709225,-0.029397143,0.34973183,0.5296411,-0.011809157,0.34054902,0.48703417,-0.00010993316,0.33413315,0.5287821,0.007974646,0.3309973,0.57137114,0.010518756,0.4069061,0.52398014,-0.01169207,0.39280888,0.49057883,0.007975486,0.38087827,0.5273983,0.013987517,0.37744954,0.5674274,0.009911716,0.45491055,0.54945815,-0.007836839,0.43332475,0.5103718,0.0123363435,0.4209848,0.5445526,0.0207122,0.4151762,0.5901127,0.017719869,0.49282336,0.58678865,-0.0041547264,0.47909352,0.531296,0.013129865,0.46499527,0.5549881,0.028440457,0.45598948,0.59144837,0.035700373,right
0.39852643,0.88438237,-5.4006256E-07,0.31943297,0.7879937,-0.0058614803,0.25499538,0.6741484,-0.017656276,0.19607832,0.5871139,-0.028283775,0.14051329,0.5692269,-0.036643278,0.35403275,0.5259523,-0.017959984,0.34004053,0.48887753,-0.0063537685,0.333143,0.5304547,0.0023738213,0.33113316,0.57145995,0.00504666,0.4117016,0.52004987,-0.016912019,0.3942685,0.48638666,0.0015291397,0.3810812,0.52308375,0.007914261,0.37798035,0.564015,0.0039321715,0.45941478,0.54708695,-0.011917782,0.437945,0.49968344,0.0056794626,0.42420125,0.53285646,0.014389854,0.41825137,0.57924,0.012020996,0.4966221,0.5872766,-0.0070448685,0.48578584,0.5202187,0.0071131843,0.4717595,0.54017496,0.022019422,0.46274322,0.57590145,0.029397605,right
0.40084687,0.8865453,-5.764683E-07,0.32068628,0.7877279,-0.006283553,0.2561857,0.67068326,-0.018064143,0.19673139,0.5822912,-0.028497504,0.14028338,0.5646412,-0.03655473,0.35743195,0.51084906,-0.017505122,0.343569,0.48638797,-0.004517909,0.33857548,0.53754145,0.0045678127,0.33758062,0.58352566,0.007042873,0.4161696,0.5078119,-0.016491989,0.39832175,0.4864517,0.0038925838,0.3860299,0.52802205,0.009972641,0.38315508,0.5715797,0.0051025674,0.46468592,0.54005533,-0.01142476,0.44262108,0.5038711,0.0077178823,0.43020457,0.5414723,0.015648035,0.4248765,0.5899514,0.012065805,0.5021683,0.58485657,-0.0065591447,0.490771,0.52602094,0.008195464,0.47722074,0.54867923,0.022802493,0.46838918,0.5857025,0.029708294,right
0.42412996,0.8719002,-5.498181E-07,0.33911058,0.7798408,-0.0035557894,0.2761316,0.6693205,-0.015565899,0.21936393,0.5756518,-0.029526155,0.16262309,0.5482534,-0.042094275,0.37714753,0.50289226,0.00258693,0.36138147,0.47392744,0.013942844,0.35743132,0.5332407,0.01633328,0.3595058,0.58191323,0.0142273195,0.43614683,0.49700546,4.2900272E-05,0.41702938,0.47543627,0.0217113,0.40854928,0.5254256,0.02410634,0.41321468,0.57096875,0.016332291,0.48440844,0.52753085,-0.00031115414,0.4661195,0.48274526,0.019373301,0.45780668,0.5279875,0.02673551,0.4593518,0.58018786,0.022710951,0.52315116,0.5712303,-0.0012518219,0.51368177,0.5024952,0.017050378,0.50354385,0.53414077,0.034261346,0.50176275,0.5810842,0.04235094,right
0.45481545,0.86868364,-3.873433E-07,0.37169623,0.78154105,-0.011028664,0.3061924,0.66053903,-0.022919446,0.25372955,0.5605746,-0.036475718,0.19732212,0.53096205,-0.048720986,0.3949555,0.5302684,-0.002015461,0.39756224,0.46444714,-0.002808892,0.40506268,0.48939955,-0.006307812,0.40996972,0.5288563,-0.010135714,0.45663553,0.51963395,-0.0053638476,0.46402746,0.45851812,0.0017427914,0.46713778,0.48826376,-0.0013371931,0.46843565,0.5354481,-0.008488881,0.5101303,0.5363254,-0.009113561,0.51732624,0.4698703,-0.0023851234,0.5179798,0.5007182,0.0002236654,0.5155497,0.55216545,-0.0029516334,0.55447966,0.5713639,-0.014428168,0.5616878,0.49957442,-0.0072004795,0.55906874,0.52625954,0.0037567762,0.5549246,0.5703494,0.009634951,right
0.461415,0.8537107,-3.01025E-07,0.3820326,0.7753022,-0.014711768,0.3190663,0.6591561,-0.029765148,0.26767135,0.56229824,-0.04509432,0.21382971,0.52167296,-0.05854831,0.40712574,0.53705406,-0.013089621,0.41100445,0.46253523,-0.024920592,0.42302,0.4651819,-0.036251158,0.43403247,0.49025837,-0.043526545,0.46355322,0.5228844,-0.01450125,0.47601962,0.4495005,-0.0155637385,0.48361382,0.46769908,-0.01891107,0.48932076,0.5051832,-0.025038216,0.51335067,0.5354862,-0.017029367,0.52528894,0.4572242,-0.016887082,0.5252321,0.47808343,-0.012043924,0.523732,0.5197587,-0.011918172,0.5570522,0.5682689,-0.021294514,0.5669193,0.48291558,-0.017613377,0.5621766,0.49768302,-0.005957168,0.5563266,0.5305795,0.0013470682,right
